STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00295084,"LOS ALAMOS, NM US",4/1/2005,51,22,38
USC00295084,"LOS ALAMOS, NM US",4/2/2005,61,30,48
USC00295084,"LOS ALAMOS, NM US",4/3/2005,62,37,49
USC00295084,"LOS ALAMOS, NM US",4/4/2005,60,41,34
USC00295084,"LOS ALAMOS, NM US",4/5/2005,55,31,36
USC00295084,"LOS ALAMOS, NM US",4/6/2005,61,29,42
USC00295084,"LOS ALAMOS, NM US",4/7/2005,70,32,47
USC00295084,"LOS ALAMOS, NM US",4/8/2005,65,42,43
USC00295084,"LOS ALAMOS, NM US",4/9/2005,57,32,33
USC00295084,"LOS ALAMOS, NM US",4/10/2005,43,25,31
USC00295084,"LOS ALAMOS, NM US",4/11/2005,54,25,37
USC00295084,"LOS ALAMOS, NM US",4/12/2005,60,27,43
USC00295084,"LOS ALAMOS, NM US",4/13/2005,67,34,43
USC00295084,"LOS ALAMOS, NM US",4/14/2005,68,40,45
USC00295084,"LOS ALAMOS, NM US",4/15/2005,68,40,50
USC00295084,"LOS ALAMOS, NM US",4/16/2005,65,39,39
USC00295084,"LOS ALAMOS, NM US",4/17/2005,60,35,50
USC00295084,"LOS ALAMOS, NM US",4/18/2005,66,39,52
USC00295084,"LOS ALAMOS, NM US",4/19/2005,65,36,53
USC00295084,"LOS ALAMOS, NM US",4/20/2005,65,37,41
USC00295084,"LOS ALAMOS, NM US",4/21/2005,63,32,39
USC00295084,"LOS ALAMOS, NM US",4/22/2005,66,34,46
USC00295084,"LOS ALAMOS, NM US",4/23/2005,63,38,45
USC00295084,"LOS ALAMOS, NM US",4/24/2005,47,35,36
USC00295084,"LOS ALAMOS, NM US",4/25/2005,49,34,38
USC00295084,"LOS ALAMOS, NM US",4/26/2005,55,36,45
USC00295084,"LOS ALAMOS, NM US",4/27/2005,59,36,45
USC00295084,"LOS ALAMOS, NM US",4/28/2005,52,37,41
USC00295084,"LOS ALAMOS, NM US",4/29/2005,49,33,41
USC00295084,"LOS ALAMOS, NM US",4/30/2005,58,29,44
USC00295084,"LOS ALAMOS, NM US",5/1/2005,57,38,39
USC00295084,"LOS ALAMOS, NM US",5/2/2005,45,34,34
USC00295084,"LOS ALAMOS, NM US",5/3/2005,44,33,38
USC00295084,"LOS ALAMOS, NM US",5/4/2005,58,32,44
USC00295084,"LOS ALAMOS, NM US",5/5/2005,66,40,48
USC00295084,"LOS ALAMOS, NM US",5/6/2005,66,42,46
USC00295084,"LOS ALAMOS, NM US",5/7/2005,59,37,45
USC00295084,"LOS ALAMOS, NM US",5/8/2005,65,40,53
USC00295084,"LOS ALAMOS, NM US",5/9/2005,70,41,54
USC00295084,"LOS ALAMOS, NM US",5/10/2005,70,43,54
USC00295084,"LOS ALAMOS, NM US",5/11/2005,60,40,40
USC00295084,"LOS ALAMOS, NM US",5/12/2005,64,34,51
USC00295084,"LOS ALAMOS, NM US",5/13/2005,66,41,49
USC00295084,"LOS ALAMOS, NM US",5/14/2005,63,43,44
USC00295084,"LOS ALAMOS, NM US",5/15/2005,66,40,51
USC00295084,"LOS ALAMOS, NM US",5/16/2005,74,42,61
USC00295084,"LOS ALAMOS, NM US",5/17/2005,71,53,55
USC00295084,"LOS ALAMOS, NM US",5/18/2005,73,48,58
USC00295084,"LOS ALAMOS, NM US",5/19/2005,81,51,59
USC00295084,"LOS ALAMOS, NM US",5/20/2005,85,52,59
USC00295084,"LOS ALAMOS, NM US",5/21/2005,86,57,63
USC00295084,"LOS ALAMOS, NM US",5/22/2005,87,54,65
USC00295084,"LOS ALAMOS, NM US",5/23/2005,86,54,66
USC00295084,"LOS ALAMOS, NM US",5/24/2005,84,63,65
USC00295084,"LOS ALAMOS, NM US",5/25/2005,83,57,58
USC00295084,"LOS ALAMOS, NM US",5/26/2005,68,49,50
USC00295084,"LOS ALAMOS, NM US",5/27/2005,67,47,48
USC00295084,"LOS ALAMOS, NM US",5/28/2005,61,44,54
USC00295084,"LOS ALAMOS, NM US",5/29/2005,75,49,55
USC00295084,"LOS ALAMOS, NM US",5/30/2005,71,48,56
USC00295084,"LOS ALAMOS, NM US",5/31/2005,72,48,55
USC00295084,"LOS ALAMOS, NM US",6/1/2005,77,42,64
USC00295084,"LOS ALAMOS, NM US",6/2/2005,76,53,59
USC00295084,"LOS ALAMOS, NM US",6/3/2005,72,48,49
USC00295084,"LOS ALAMOS, NM US",6/4/2005,68,41,53
USC00295084,"LOS ALAMOS, NM US",6/5/2005,73,44,55
USC00295084,"LOS ALAMOS, NM US",6/6/2005,77,51,62
USC00295084,"LOS ALAMOS, NM US",6/7/2005,77,52,61
USC00295084,"LOS ALAMOS, NM US",6/8/2005,76,49,63
USC00295084,"LOS ALAMOS, NM US",6/9/2005,75,50,53
USC00295084,"LOS ALAMOS, NM US",6/10/2005,70,50,53
USC00295084,"LOS ALAMOS, NM US",6/11/2005,74,43,51
USC00295084,"LOS ALAMOS, NM US",6/12/2005,67,42,50
USC00295084,"LOS ALAMOS, NM US",6/13/2005,78,49,59
USC00295084,"LOS ALAMOS, NM US",6/14/2005,79,46,62
USC00295084,"LOS ALAMOS, NM US",6/15/2005,82,57,61
USC00295084,"LOS ALAMOS, NM US",6/16/2005,84,49,69
USC00295084,"LOS ALAMOS, NM US",6/17/2005,83,59,68
USC00295084,"LOS ALAMOS, NM US",6/18/2005,85,56,69
USC00295084,"LOS ALAMOS, NM US",6/19/2005,86,54,62
USC00295084,"LOS ALAMOS, NM US",6/20/2005,90,57,67
USC00295084,"LOS ALAMOS, NM US",6/21/2005,84,57,59
USC00295084,"LOS ALAMOS, NM US",6/22/2005,84,56,61
USC00295084,"LOS ALAMOS, NM US",6/23/2005,87,54,66
USC00295084,"LOS ALAMOS, NM US",6/24/2005,83,53,68
USC00295084,"LOS ALAMOS, NM US",6/25/2005,76,55,57
USC00295084,"LOS ALAMOS, NM US",6/26/2005,79,52,59
USC00295084,"LOS ALAMOS, NM US",6/27/2005,85,49,66
USC00295084,"LOS ALAMOS, NM US",6/28/2005,84,57,57
USC00295084,"LOS ALAMOS, NM US",6/29/2005,85,49,62
USC00295084,"LOS ALAMOS, NM US",6/30/2005,88,56,65
USC00295084,"LOS ALAMOS, NM US",7/1/2005,88,56,69
USC00295084,"LOS ALAMOS, NM US",7/2/2005,89,56,73
USC00295084,"LOS ALAMOS, NM US",7/3/2005,86,64,65
USC00295084,"LOS ALAMOS, NM US",7/4/2005,86,56,64
USC00295084,"LOS ALAMOS, NM US",7/5/2005,86,60,65
USC00295084,"LOS ALAMOS, NM US",7/6/2005,88,54,67
USC00295084,"LOS ALAMOS, NM US",7/7/2005,90,56,70
USC00295084,"LOS ALAMOS, NM US",7/8/2005,89,59,63
USC00295084,"LOS ALAMOS, NM US",7/9/2005,88,56,60
USC00295084,"LOS ALAMOS, NM US",7/10/2005,85,53,66
USC00295084,"LOS ALAMOS, NM US",7/11/2005,90,54,67
USC00295084,"LOS ALAMOS, NM US",7/12/2005,89,61,64
USC00295084,"LOS ALAMOS, NM US",7/13/2005,87,58,68
USC00295084,"LOS ALAMOS, NM US",7/14/2005,91,58,69
USC00295084,"LOS ALAMOS, NM US",7/15/2005,90,54,61
USC00295084,"LOS ALAMOS, NM US",7/16/2005,84,53,64
USC00295084,"LOS ALAMOS, NM US",7/17/2005,89,57,63
USC00295084,"LOS ALAMOS, NM US",7/18/2005,85,56,69
USC00295084,"LOS ALAMOS, NM US",7/19/2005,89,60,70
USC00295084,"LOS ALAMOS, NM US",7/20/2005,90,58,67
USC00295084,"LOS ALAMOS, NM US",7/21/2005,88,58,64
USC00295084,"LOS ALAMOS, NM US",7/22/2005,86,58,66
USC00295084,"LOS ALAMOS, NM US",7/23/2005,80,58,64
USC00295084,"LOS ALAMOS, NM US",7/24/2005,85,56,64
USC00295084,"LOS ALAMOS, NM US",7/25/2005,83,58,69
USC00295084,"LOS ALAMOS, NM US",7/26/2005,78,57,57
USC00295084,"LOS ALAMOS, NM US",7/27/2005,74,54,56
USC00295084,"LOS ALAMOS, NM US",7/28/2005,81,49,59
USC00295084,"LOS ALAMOS, NM US",7/29/2005,85,53,62
USC00295084,"LOS ALAMOS, NM US",7/30/2005,86,55,63
USC00295084,"LOS ALAMOS, NM US",7/31/2005,84,57,63
USC00295084,"LOS ALAMOS, NM US",8/1/2005,87,56,63
USC00295084,"LOS ALAMOS, NM US",8/2/2005,87,54,64
USC00295084,"LOS ALAMOS, NM US",8/3/2005,86,54,61
USC00295084,"LOS ALAMOS, NM US",8/4/2005,81,57,58
USC00295084,"LOS ALAMOS, NM US",8/5/2005,73,51,58
USC00295084,"LOS ALAMOS, NM US",8/6/2005,69,55,59
USC00295084,"LOS ALAMOS, NM US",8/7/2005,78,54,59
USC00295084,"LOS ALAMOS, NM US",8/8/2005,82,53,67
USC00295084,"LOS ALAMOS, NM US",8/9/2005,79,59,61
USC00295084,"LOS ALAMOS, NM US",8/10/2005,86,56,65
USC00295084,"LOS ALAMOS, NM US",8/11/2005,83,56,56
USC00295084,"LOS ALAMOS, NM US",8/12/2005,63,54,56
USC00295084,"LOS ALAMOS, NM US",8/13/2005,73,52,53
USC00295084,"LOS ALAMOS, NM US",8/14/2005,69,50,55
USC00295084,"LOS ALAMOS, NM US",8/15/2005,71,52,59
USC00295084,"LOS ALAMOS, NM US",8/16/2005,72,54,56
USC00295084,"LOS ALAMOS, NM US",8/17/2005,74,54,59
USC00295084,"LOS ALAMOS, NM US",8/18/2005,74,54,56
USC00295084,"LOS ALAMOS, NM US",8/19/2005,70,52,62
USC00295084,"LOS ALAMOS, NM US",8/20/2005,75,55,57
USC00295084,"LOS ALAMOS, NM US",8/21/2005,73,50,54
USC00295084,"LOS ALAMOS, NM US",8/22/2005,72,51,63
USC00295084,"LOS ALAMOS, NM US",8/23/2005,75,58,59
USC00295084,"LOS ALAMOS, NM US",8/24/2005,72,49,60
USC00295084,"LOS ALAMOS, NM US",8/25/2005,76,51,62
USC00295084,"LOS ALAMOS, NM US",8/26/2005,79,58,60
USC00295084,"LOS ALAMOS, NM US",8/27/2005,80,54,61
USC00295084,"LOS ALAMOS, NM US",8/28/2005,75,52,54
USC00295084,"LOS ALAMOS, NM US",8/29/2005,77,39,57
USC00295084,"LOS ALAMOS, NM US",8/30/2005,82,52,64
USC00295084,"LOS ALAMOS, NM US",8/31/2005,82,57,58
USC00295084,"LOS ALAMOS, NM US",9/1/2005,75,50,54
USC00295084,"LOS ALAMOS, NM US",9/2/2005,71,47,56
USC00295084,"LOS ALAMOS, NM US",9/3/2005,71,52,59
USC00295084,"LOS ALAMOS, NM US",9/4/2005,71,55,58
USC00295084,"LOS ALAMOS, NM US",9/5/2005,72,54,59
USC00295084,"LOS ALAMOS, NM US",9/6/2005,76,54,57
USC00295084,"LOS ALAMOS, NM US",9/7/2005,72,56,56
USC00295084,"LOS ALAMOS, NM US",9/8/2005,74,53,59
USC00295084,"LOS ALAMOS, NM US",9/9/2005,76,51,57
USC00295084,"LOS ALAMOS, NM US",9/10/2005,72,52,59
USC00295084,"LOS ALAMOS, NM US",9/11/2005,75,50,62
USC00295084,"LOS ALAMOS, NM US",9/12/2005,72,50,57
USC00295084,"LOS ALAMOS, NM US",9/13/2005,71,47,57
USC00295084,"LOS ALAMOS, NM US",9/14/2005,70,47,49
USC00295084,"LOS ALAMOS, NM US",9/15/2005,69,44,52
USC00295084,"LOS ALAMOS, NM US",9/16/2005,75,43,65
USC00295084,"LOS ALAMOS, NM US",9/17/2005,78,50,63
USC00295084,"LOS ALAMOS, NM US",9/18/2005,78,49,66
USC00295084,"LOS ALAMOS, NM US",9/19/2005,79,54,58
USC00295084,"LOS ALAMOS, NM US",9/20/2005,81,54,55
USC00295084,"LOS ALAMOS, NM US",9/21/2005,79,50,62
USC00295084,"LOS ALAMOS, NM US",9/22/2005,70,52,53
USC00295084,"LOS ALAMOS, NM US",9/23/2005,74,50,58
USC00295084,"LOS ALAMOS, NM US",9/24/2005,76,53,65
USC00295084,"LOS ALAMOS, NM US",9/25/2005,77,52,56
USC00295084,"LOS ALAMOS, NM US",9/26/2005,80,49,57
USC00295084,"LOS ALAMOS, NM US",9/27/2005,80,50,54
USC00295084,"LOS ALAMOS, NM US",9/28/2005,71,49,49
USC00295084,"LOS ALAMOS, NM US",9/29/2005,52,41,42
USC00295084,"LOS ALAMOS, NM US",9/30/2005,64,40,53
USC00295084,"LOS ALAMOS, NM US",10/1/2005,70,44,59
USC00295084,"LOS ALAMOS, NM US",10/2/2005,69,50,56
USC00295084,"LOS ALAMOS, NM US",10/3/2005,71,51,56
USC00295084,"LOS ALAMOS, NM US",10/4/2005,67,52,56
USC00295084,"LOS ALAMOS, NM US",10/5/2005,67,43,43
USC00295084,"LOS ALAMOS, NM US",10/6/2005,49,36,42
USC00295084,"LOS ALAMOS, NM US",10/7/2005,61,34,47
USC00295084,"LOS ALAMOS, NM US",10/8/2005,64,38,47
USC00295084,"LOS ALAMOS, NM US",10/9/2005,53,38,39
USC00295084,"LOS ALAMOS, NM US",10/10/2005,42,36,38
USC00295084,"LOS ALAMOS, NM US",10/11/2005,47,35,35
USC00295084,"LOS ALAMOS, NM US",10/12/2005,56,33,43
USC00295084,"LOS ALAMOS, NM US",10/13/2005,61,40,44
USC00295084,"LOS ALAMOS, NM US",10/14/2005,65,39,44
USC00295084,"LOS ALAMOS, NM US",10/15/2005,54,40,44
USC00295084,"LOS ALAMOS, NM US",10/16/2005,58,38,45
USC00295084,"LOS ALAMOS, NM US",10/17/2005,65,40,48
USC00295084,"LOS ALAMOS, NM US",10/18/2005,68,41,46
USC00295084,"LOS ALAMOS, NM US",10/19/2005,55,37,38
USC00295084,"LOS ALAMOS, NM US",10/20/2005,60,33,45
USC00295084,"LOS ALAMOS, NM US",10/21/2005,61,39,43
USC00295084,"LOS ALAMOS, NM US",10/22/2005,63,39,46
USC00295084,"LOS ALAMOS, NM US",10/23/2005,52,33,33
USC00295084,"LOS ALAMOS, NM US",10/24/2005,59,31,43
USC00295084,"LOS ALAMOS, NM US",10/25/2005,62,37,48
USC00295084,"LOS ALAMOS, NM US",10/26/2005,59,36,42
USC00295084,"LOS ALAMOS, NM US",10/27/2005,58,35,42
USC00295084,"LOS ALAMOS, NM US",10/28/2005,58,38,46
USC00295084,"LOS ALAMOS, NM US",10/29/2005,60,38,40
USC00295084,"LOS ALAMOS, NM US",10/30/2005,59,34,42
USC00295084,"LOS ALAMOS, NM US",10/31/2005,51,30,37
USC00295084,"LOS ALAMOS, NM US",11/1/2005,62,31,41
USC00295084,"LOS ALAMOS, NM US",11/2/2005,60,34,55
USC00295084,"LOS ALAMOS, NM US",11/3/2005,58,41,47
USC00295084,"LOS ALAMOS, NM US",11/4/2005,59,40,47
USC00295084,"LOS ALAMOS, NM US",11/5/2005,56,36,38
USC00295084,"LOS ALAMOS, NM US",11/6/2005,59,33,46
USC00295084,"LOS ALAMOS, NM US",11/7/2005,63,38,45
USC00295084,"LOS ALAMOS, NM US",11/8/2005,65,39,48
USC00295084,"LOS ALAMOS, NM US",11/9/2005,62,43,45
USC00295084,"LOS ALAMOS, NM US",11/10/2005,65,42,53
USC00295084,"LOS ALAMOS, NM US",11/11/2005,61,38,39
USC00295084,"LOS ALAMOS, NM US",11/12/2005,52,31,37
USC00295084,"LOS ALAMOS, NM US",11/13/2005,50,31,37
USC00295084,"LOS ALAMOS, NM US",11/14/2005,58,33,46
USC00295084,"LOS ALAMOS, NM US",11/15/2005,45,25,27
USC00295084,"LOS ALAMOS, NM US",11/16/2005,44,22,32
USC00295084,"LOS ALAMOS, NM US",11/17/2005,50,25,36
USC00295084,"LOS ALAMOS, NM US",11/18/2005,48,25,28
USC00295084,"LOS ALAMOS, NM US",11/19/2005,47,24,25
USC00295084,"LOS ALAMOS, NM US",11/20/2005,50,24,35
USC00295084,"LOS ALAMOS, NM US",11/21/2005,56,30,37
USC00295084,"LOS ALAMOS, NM US",11/22/2005,57,31,40
USC00295084,"LOS ALAMOS, NM US",11/23/2005,57,30,38
USC00295084,"LOS ALAMOS, NM US",11/24/2005,51,30,33
USC00295084,"LOS ALAMOS, NM US",11/25/2005,49,25,32
USC00295084,"LOS ALAMOS, NM US",11/26/2005,52,26,28
USC00295084,"LOS ALAMOS, NM US",11/27/2005,34,21,21
USC00295084,"LOS ALAMOS, NM US",11/28/2005,33,12,17
USC00295084,"LOS ALAMOS, NM US",11/29/2005,37,11,27
USC00295084,"LOS ALAMOS, NM US",11/30/2005,46,22,27
USC00295084,"LOS ALAMOS, NM US",12/1/2005,48,25,42
USC00295084,"LOS ALAMOS, NM US",12/2/2005,54,34,43
USC00295084,"LOS ALAMOS, NM US",12/3/2005,45,23,24
USC00295084,"LOS ALAMOS, NM US",12/4/2005,32,15,17
USC00295084,"LOS ALAMOS, NM US",12/5/2005,29,5,14
USC00295084,"LOS ALAMOS, NM US",12/6/2005,35,11,23
USC00295084,"LOS ALAMOS, NM US",12/7/2005,24,1,3
USC00295084,"LOS ALAMOS, NM US",12/8/2005,32,0,19
USC00295084,"LOS ALAMOS, NM US",12/9/2005,41,16,27
USC00295084,"LOS ALAMOS, NM US",12/10/2005,43,20,29
USC00295084,"LOS ALAMOS, NM US",12/11/2005,42,21,33
USC00295084,"LOS ALAMOS, NM US",12/12/2005,41,26,38
USC00295084,"LOS ALAMOS, NM US",12/13/2005,40,24,28
USC00295084,"LOS ALAMOS, NM US",12/14/2005,37,14,17
USC00295084,"LOS ALAMOS, NM US",12/15/2005,35,8,21
USC00295084,"LOS ALAMOS, NM US",12/16/2005,33,12,20
USC00295084,"LOS ALAMOS, NM US",12/17/2005,39,12,24
USC00295084,"LOS ALAMOS, NM US",12/18/2005,45,21,36
USC00295084,"LOS ALAMOS, NM US",12/19/2005,44,23,30
USC00295084,"LOS ALAMOS, NM US",12/20/2005,45,22,32
USC00295084,"LOS ALAMOS, NM US",12/21/2005,51,26,39
USC00295084,"LOS ALAMOS, NM US",12/22/2005,53,30,39
USC00295084,"LOS ALAMOS, NM US",12/23/2005,56,31,35
USC00295084,"LOS ALAMOS, NM US",12/24/2005,50,25,32
USC00295084,"LOS ALAMOS, NM US",12/25/2005,53,29,39
USC00295084,"LOS ALAMOS, NM US",12/26/2005,55,28,40
USC00295084,"LOS ALAMOS, NM US",12/27/2005,47,25,28
USC00295084,"LOS ALAMOS, NM US",12/28/2005,50,23,33
USC00295084,"LOS ALAMOS, NM US",12/29/2005,53,28,30
USC00295084,"LOS ALAMOS, NM US",12/30/2005,42,20,30
USC00295084,"LOS ALAMOS, NM US",12/31/2005,50,27,39
USC00295084,"LOS ALAMOS, NM US",1/1/2006,42,26,28
USC00295084,"LOS ALAMOS, NM US",1/2/2006,50,23,45
USC00295084,"LOS ALAMOS, NM US",1/3/2006,49,28,29
USC00295084,"LOS ALAMOS, NM US",1/4/2006,45,23,27
USC00295084,"LOS ALAMOS, NM US",1/5/2006,45,22,31
USC00295084,"LOS ALAMOS, NM US",1/6/2006,55,27,35
USC00295084,"LOS ALAMOS, NM US",1/7/2006,60,29,42
USC00295084,"LOS ALAMOS, NM US",1/8/2006,50,30,33
USC00295084,"LOS ALAMOS, NM US",1/9/2006,36,17,21
USC00295084,"LOS ALAMOS, NM US",1/10/2006,42,16,27
USC00295084,"LOS ALAMOS, NM US",1/11/2006,48,23,33
USC00295084,"LOS ALAMOS, NM US",1/12/2006,44,20,23
USC00295084,"LOS ALAMOS, NM US",1/13/2006,46,18,33
USC00295084,"LOS ALAMOS, NM US",1/14/2006,52,28,44
USC00295084,"LOS ALAMOS, NM US",1/15/2006,47,26,27
USC00295084,"LOS ALAMOS, NM US",1/16/2006,36,17,18
USC00295084,"LOS ALAMOS, NM US",1/17/2006,38,10,24
USC00295084,"LOS ALAMOS, NM US",1/18/2006,48,20,35
USC00295084,"LOS ALAMOS, NM US",1/19/2006,38,23,24
USC00295084,"LOS ALAMOS, NM US",1/20/2006,36,17,18
USC00295084,"LOS ALAMOS, NM US",1/21/2006,37,11,19
USC00295084,"LOS ALAMOS, NM US",1/22/2006,40,16,24
USC00295084,"LOS ALAMOS, NM US",1/23/2006,41,14,25
USC00295084,"LOS ALAMOS, NM US",1/24/2006,48,22,33
USC00295084,"LOS ALAMOS, NM US",1/25/2006,39,28,31
USC00295084,"LOS ALAMOS, NM US",1/26/2006,43,22,25
USC00295084,"LOS ALAMOS, NM US",1/27/2006,45,21,29
USC00295084,"LOS ALAMOS, NM US",1/28/2006,41,20,21
USC00295084,"LOS ALAMOS, NM US",1/29/2006,46,18,30
USC00295084,"LOS ALAMOS, NM US",1/30/2006,47,22,32
USC00295084,"LOS ALAMOS, NM US",1/31/2006,53,26,34
USC00295084,"LOS ALAMOS, NM US",2/1/2006,48,27,32
USC00295084,"LOS ALAMOS, NM US",2/2/2006,51,30,33
USC00295084,"LOS ALAMOS, NM US",2/3/2006,45,25,27
USC00295084,"LOS ALAMOS, NM US",2/4/2006,46,19,44
USC00295084,"LOS ALAMOS, NM US",2/5/2006,45,22,23
USC00295084,"LOS ALAMOS, NM US",2/6/2006,42,15,27
USC00295084,"LOS ALAMOS, NM US",2/7/2006,50,21,34
USC00295084,"LOS ALAMOS, NM US",2/8/2006,56,25,32
USC00295084,"LOS ALAMOS, NM US",2/9/2006,56,28,36
USC00295084,"LOS ALAMOS, NM US",2/10/2006,48,11,12
USC00295084,"LOS ALAMOS, NM US",2/11/2006,33,5,23
USC00295084,"LOS ALAMOS, NM US",2/12/2006,48,15,28
USC00295084,"LOS ALAMOS, NM US",2/13/2006,49,22,27
USC00295084,"LOS ALAMOS, NM US",2/14/2006,54,20,43
USC00295084,"LOS ALAMOS, NM US",2/15/2006,57,32,40
USC00295084,"LOS ALAMOS, NM US",2/16/2006,40,23,27
USC00295084,"LOS ALAMOS, NM US",2/17/2006,29,16,25
USC00295084,"LOS ALAMOS, NM US",2/18/2006,40,18,24
USC00295084,"LOS ALAMOS, NM US",2/19/2006,49,22,32
USC00295084,"LOS ALAMOS, NM US",2/20/2006,47,20,32
USC00295084,"LOS ALAMOS, NM US",2/21/2006,45,21,27
USC00295084,"LOS ALAMOS, NM US",2/22/2006,45,17,28
USC00295084,"LOS ALAMOS, NM US",2/23/2006,50,20,33
USC00295084,"LOS ALAMOS, NM US",2/24/2006,53,25,38
USC00295084,"LOS ALAMOS, NM US",2/25/2006,55,26,34
USC00295084,"LOS ALAMOS, NM US",2/26/2006,56,26,42
USC00295084,"LOS ALAMOS, NM US",2/27/2006,63,35,47
USC00295084,"LOS ALAMOS, NM US",2/28/2006,66,41,51
USC00295084,"LOS ALAMOS, NM US",3/1/2006,66,41,
USC00295084,"LOS ALAMOS, NM US",3/2/2006,60,38,
USC00295084,"LOS ALAMOS, NM US",3/3/2006,56,33,
USC00295084,"LOS ALAMOS, NM US",3/4/2006,53,32,
USC00295084,"LOS ALAMOS, NM US",3/5/2006,57,33,
USC00295084,"LOS ALAMOS, NM US",3/6/2006,59,34,
USC00295084,"LOS ALAMOS, NM US",3/7/2006,65,33,
USC00295084,"LOS ALAMOS, NM US",3/8/2006,58,38,
USC00295084,"LOS ALAMOS, NM US",3/9/2006,43,27,
USC00295084,"LOS ALAMOS, NM US",3/10/2006,40,23,
USC00295084,"LOS ALAMOS, NM US",3/11/2006,45,27,
USC00295084,"LOS ALAMOS, NM US",3/12/2006,40,24,
USC00295084,"LOS ALAMOS, NM US",3/13/2006,28,19,
USC00295084,"LOS ALAMOS, NM US",3/14/2006,36,15,
USC00295084,"LOS ALAMOS, NM US",3/15/2006,49,14,
USC00295084,"LOS ALAMOS, NM US",3/16/2006,55,29,
USC00295084,"LOS ALAMOS, NM US",3/17/2006,55,26,
USC00295084,"LOS ALAMOS, NM US",3/18/2006,58,39,
USC00295084,"LOS ALAMOS, NM US",3/19/2006,54,36,
USC00295084,"LOS ALAMOS, NM US",3/20/2006,44,26,
USC00295084,"LOS ALAMOS, NM US",3/21/2006,42,24,
USC00295084,"LOS ALAMOS, NM US",3/22/2006,46,21,
USC00295084,"LOS ALAMOS, NM US",3/23/2006,33,23,
USC00295084,"LOS ALAMOS, NM US",3/24/2006,49,23,
USC00295084,"LOS ALAMOS, NM US",3/25/2006,54,23,
USC00295084,"LOS ALAMOS, NM US",3/26/2006,61,32,
USC00295084,"LOS ALAMOS, NM US",3/27/2006,59,34,
USC00295084,"LOS ALAMOS, NM US",3/28/2006,57,28,
USC00295084,"LOS ALAMOS, NM US",3/29/2006,52,34,
USC00295084,"LOS ALAMOS, NM US",3/30/2006,56,33,
USC00295084,"LOS ALAMOS, NM US",3/31/2006,47,30,
USC00295084,"LOS ALAMOS, NM US",4/1/2006,55,38,42
USC00295084,"LOS ALAMOS, NM US",4/2/2006,61,32,41
USC00295084,"LOS ALAMOS, NM US",4/3/2006,61,38,41
USC00295084,"LOS ALAMOS, NM US",4/4/2006,69,40,49
USC00295084,"LOS ALAMOS, NM US",4/5/2006,64,37,37
USC00295084,"LOS ALAMOS, NM US",4/6/2006,44,26,37
USC00295084,"LOS ALAMOS, NM US",4/7/2006,60,34,41
USC00295084,"LOS ALAMOS, NM US",4/8/2006,65,35,49
USC00295084,"LOS ALAMOS, NM US",4/9/2006,70,37,52
USC00295084,"LOS ALAMOS, NM US",4/10/2006,65,44,51
USC00295084,"LOS ALAMOS, NM US",4/11/2006,62,40,45
USC00295084,"LOS ALAMOS, NM US",4/12/2006,72,38,53
USC00295084,"LOS ALAMOS, NM US",4/13/2006,76,43,58
USC00295084,"LOS ALAMOS, NM US",4/14/2006,74,46,59
USC00295084,"LOS ALAMOS, NM US",4/15/2006,63,41,45
USC00295084,"LOS ALAMOS, NM US",4/16/2006,70,38,54
USC00295084,"LOS ALAMOS, NM US",4/17/2006,69,43,50
USC00295084,"LOS ALAMOS, NM US",4/18/2006,57,30,33
USC00295084,"LOS ALAMOS, NM US",4/19/2006,65,28,47
USC00295084,"LOS ALAMOS, NM US",4/20/2006,67,37,49
USC00295084,"LOS ALAMOS, NM US",4/21/2006,71,34,54
USC00295084,"LOS ALAMOS, NM US",4/22/2006,72,48,56
USC00295084,"LOS ALAMOS, NM US",4/23/2006,74,47,52
USC00295084,"LOS ALAMOS, NM US",4/24/2006,62,37,40
USC00295084,"LOS ALAMOS, NM US",4/25/2006,64,33,43
USC00295084,"LOS ALAMOS, NM US",4/26/2006,68,33,46
USC00295084,"LOS ALAMOS, NM US",4/27/2006,71,39,46
USC00295084,"LOS ALAMOS, NM US",4/28/2006,58,33,33
USC00295084,"LOS ALAMOS, NM US",4/29/2006,59,32,50
USC00295084,"LOS ALAMOS, NM US",4/30/2006,71,40,56
USC00295084,"LOS ALAMOS, NM US",5/1/2006,72,44,58
USC00295084,"LOS ALAMOS, NM US",5/2/2006,73,47,51
USC00295084,"LOS ALAMOS, NM US",5/3/2006,74,45,53
USC00295084,"LOS ALAMOS, NM US",5/4/2006,71,46,52
USC00295084,"LOS ALAMOS, NM US",5/5/2006,62,40,45
USC00295084,"LOS ALAMOS, NM US",5/6/2006,69,36,49
USC00295084,"LOS ALAMOS, NM US",5/7/2006,71,45,53
USC00295084,"LOS ALAMOS, NM US",5/8/2006,75,47,57
USC00295084,"LOS ALAMOS, NM US",5/9/2006,71,38,43
USC00295084,"LOS ALAMOS, NM US",5/10/2006,67,34,46
USC00295084,"LOS ALAMOS, NM US",5/11/2006,68,37,50
USC00295084,"LOS ALAMOS, NM US",5/12/2006,78,48,60
USC00295084,"LOS ALAMOS, NM US",5/13/2006,77,52,65
USC00295084,"LOS ALAMOS, NM US",5/14/2006,73,51,51
USC00295084,"LOS ALAMOS, NM US",5/15/2006,61,45,46
USC00295084,"LOS ALAMOS, NM US",5/16/2006,70,42,49
